Shape,Size,Texture,Color,Chalkness,AspectRatio,Perimeter,HueMean,SaturationMean,ChalkinessRatio,GLCM_Contrast,GLCM_Homogeneity,EdgeDensity,Label
135.0,7184998.5,48.050196189606154,50.88839027777777,130.99610900878906,0.45,14760.61259162426,0.6191082307097906,0.2231091824001426,0.01163041666666505,12.67067773763202,0.40356220491983563,0.005431249999999246,RC 160
63.0,7188954.5,59.109813278728964,62.80457166666667,131.10504150390625,0.45,13726.466281294823,0.5968518649690528,0.20638980088972828,0.042190972222216364,15.892935519733184,0.38616856383185566,0.009081805555554294,RC 160
179.0,7182692.5,54.42937867247719,53.23353305555555,131.01365661621094,0.45,15383.989349842072,0.5906501435184365,0.22630032226559357,0.018383333333330778,14.303165647581988,0.40580261732456263,0.009860833333331964,RC 160
63.0,7190373.0,56.55954848639847,73.64092375,131.20895385742188,0.45,13105.86621415615,0.6186286149690499,0.18808196451820303,0.038357361111105784,29.0828525569761,0.30559786274320333,0.02998569444444028,RC 160
35.0,7191009.5,56.82801470898928,76.80605106481481,131.24505615234375,0.45,12754.319971323013,0.6143261057097913,0.18801490451386277,0.04198222222221639,31.060124791550873,0.3040280530053177,0.035156111111106225,RC 160
244.0,7172624.5,49.158457278577416,50.39537726851851,130.97726440429688,0.45,17558.899281024933,0.5880790609567084,0.22852827962236408,0.0130373611111093,14.167343385214007,0.39963435977814676,0.006233055555554689,RC 160
290.0,7174320.0,61.78933602396362,60.47951712962962,131.0750732421875,0.45,17960.612043261528,0.556443371913503,0.20838102484806134,0.032692916666662124,15.419449555308507,0.4062099177670425,0.010647638888887409,RC 160
178.0,7182025.5,57.717871769577854,62.31665356481481,131.11312866210938,0.45,15241.989349484444,0.5944922731480655,0.19647746961802826,0.049599444444437556,14.12968204558088,0.40027728877107516,0.008651944444443243,RC 160
126.0,7184813.0,54.14902802763651,59.0658536111111,131.04637145996094,0.45,14325.943544387817,0.583011448302388,0.17660629014754492,0.02261749999999686,11.552807670928292,0.42587968505956,0.0029772222222218085,RC 160
202.0,7180365.5,53.62293678359286,53.10638050925925,130.9970245361328,0.45,16016.02801334858,0.5630285686727613,0.2033177598741037,0.013918055555553623,14.527735269594217,0.4099856540896494,0.00983180555555419,RC 160
330.0,7169245.0,52.674581400485195,49.512799074074074,130.4183807373047,0.45,18454.293284773827,0.558180743055478,0.2382926372612516,0.007613611111110054,11.339900778210117,0.44477961388777565,0.005885416666665849,RC 160
196.0,7182120.0,58.815763815897995,61.897212314814816,131.0587615966797,0.45,15804.055366516113,0.5772917044752285,0.18584528266056446,0.06850624999999048,13.595133407448586,0.4135267954172441,0.006690416666665738,RC 160
258.0,7174315.0,56.13993380228695,55.39502916666666,131.00537109375,0.45,17859.73484814167,0.5458864282406649,0.20390990234372167,0.011624583333331719,14.596830878265706,0.40730305066258893,0.013178333333331503,RC 160
98.0,7186859.5,61.318196494200514,67.91235694444443,131.13880920410156,0.45,14530.872477054596,0.5726044228394266,0.19043627115882772,0.0717368055555456,16.855137993329627,0.3793736697077016,0.013421111111109246,RC 160
71.0,7187861.0,58.61109775464343,60.750692870370365,130.05809020996094,0.45,13825.19420349598,0.5699860216048591,0.180015761718725,0.0477433333333267,15.34187465258477,0.3922978990717455,0.006322916666665788,RC 160
63.0,7189368.0,56.99455985993958,63.49926249999999,131.10008239746094,0.45,13518.601276516914,0.5924489135801646,0.19516016927080623,0.04183333333332752,16.431663563090606,0.38957288069850365,0.007708888888887818,RC 160
37.0,7191600.0,61.447891930547634,73.46711879629629,131.2056121826172,0.45,12557.82754933834,0.5802972692900428,0.17157604220917755,0.08896249999998763,17.89608893829905,0.3725467942840868,0.014340138888886897,RC 160
242.0,7177393.0,53.3727550064881,50.36043180555555,130.95162963867188,0.45,16758.90224647522,0.5875981072530048,0.23662564724389074,0.013417638888887026,13.983720956086714,0.41849656142066016,0.006266666666665796,RC 160
269.0,7175908.5,51.82534212113163,46.342111249999995,130.38375854492188,0.45,17265.10029041767,0.5736285023147352,0.2318822363280928,0.012851249999998215,14.314084630350198,0.4157179689995246,0.006295972222221348,RC 160
118.0,7187116.5,55.413871740691455,59.950816296296296,131.09339904785156,0.45,14344.906967520714,0.5964738287036208,0.1920359174261886,0.04288416666666071,17.920374096720405,0.36757668629222234,0.01020541666666525,RC 160
142.0,7185547.0,52.17868068310314,53.94570689814814,131.0155029296875,0.45,14569.34051311016,0.587116131172758,0.19260763943139686,0.03409041666666193,14.460708310172318,0.3985978194856737,0.004488472222221599,RC 160
247.0,7176813.0,49.3272607783045,43.30279148148148,130.84783935546875,0.45,16892.347982883453,0.5882446728394244,0.23185326226125252,0.010019861111109718,14.346877292940524,0.42307137428685243,0.005303194444443707,RC 160
198.0,7178562.5,52.27407018138378,47.18001208333333,130.90562438964844,0.45,15978.25340795517,0.5772846180554754,0.2714645312499623,0.01512597222222012,10.587142162312395,0.44360701155357213,0.002230416666666357,RC 160
54.0,7189757.0,56.89393753093788,60.21493212962963,131.0901336669922,0.45,13339.086557030678,0.5998611003085587,0.20063802246090962,0.05411277777777026,13.740948582545858,0.3953319358158963,0.005359305555554811,RC 160
79.0,7188722.5,54.47935595086659,56.866006203703705,131.0370635986328,0.45,13367.446948647499,0.6012771203702868,0.18283005913625933,0.03817333333332803,9.068717620900504,0.42520449474831473,0.0015883333333331128,RC 160
20.0,7192448.0,59.44123408586575,71.80190069444444,131.18734741210938,0.45,12243.435633540154,0.6015036481480646,0.1852744959852173,0.08187763888887752,17.72742301278488,0.35676379898831645,0.007978749999998891,RC 160
232.0,7176707.5,52.81463206603065,48.93505851851851,130.43606567382812,0.45,16897.321513175964,0.4749188919752427,0.15120170518661094,0.02016222222221942,7.818612562534741,0.46950936036498886,0.0025911111111107514,RC 160
341.0,7165576.5,53.18649245899023,45.69067606481482,130.8649139404297,0.45,19385.191902279854,0.5585249128085644,0.24599926161020888,0.0243826388888855,8.67447623679822,0.47743755310495506,0.0018120833333330815,RC 160
241.0,7175547.0,52.97119079167047,51.2677011574074,130.9694366455078,0.45,17791.225183725357,0.5211552129628906,0.19668989149302823,0.03767388888888366,16.183168426903837,0.3822014955450584,0.008223611111109969,RC 160
345.0,7164034.0,47.573993531156546,40.24981856481481,130.2863006591797,0.45,20771.251988768578,0.49376223379622775,0.20685835069441572,0.014637638888886856,10.884721095052807,0.43862376436636696,0.0023126388888885675,RC 160
44.0,7190651.0,64.40331420352423,73.81758560185183,131.2064208984375,0.45,13109.332163333893,0.5838257793209065,0.1956764398871256,0.08238222222221078,23.126336992773762,0.36107748856857047,0.0194387499999973,RC 160
61.0,7189517.0,61.705218180391924,69.31286342592591,131.17764282226562,0.45,13546.601276636124,0.5532374637344911,0.1809426573350443,0.08611972222221026,16.646599221789888,0.3689175067652604,0.01308152777777596,RC 160
191.0,7175844.0,49.07113277272601,45.67514134259259,129.37477111816406,0.45,17319.200797200203,0.5625066874999218,0.2058603146701103,0.008874166666665434,8.070102834908282,0.47064246236082746,0.0015061111111109018,RC 160
167.0,7182077.0,54.508290108681614,53.822333611111105,127.98146057128906,0.45,15832.648292541504,0.57147963271597,0.21221399522566498,0.025877083333329737,10.780058504724845,0.4359657086214969,0.0043394444444438416,RC 160
136.0,7184265.5,57.25565411611845,58.5143036574074,131.05345153808594,0.45,15064.082714676857,0.5777856743826358,0.2096082112629917,0.041739861111105316,14.663948721511952,0.39883100881752476,0.0073438888888878685,RC 160
187.0,7180015.0,55.364578089132415,54.67447509259259,131.02915954589844,0.45,16830.25044620037,0.5545690570986884,0.21242207628035242,0.025325972222218704,13.069109505280712,0.4057718721150971,0.005950555555554729,RC 160
375.0,7166590.5,53.061244152570154,47.10086486111111,130.88206481933594,0.45,19656.87314248085,0.5533846134258491,0.22838882541229466,0.010863472222220713,12.772481795441914,0.4301057969828855,0.005623194444443663,RC 160
156.0,7184042.0,48.19761756243056,53.53103328703704,130.5074920654297,0.45,15032.016699790955,0.596593850308559,0.20156308051212476,0.028734166666662675,14.641500833796552,0.39524980264929344,0.0059790277777769475,RC 160
78.0,7189443.0,57.81371684092736,64.89411601851852,131.1110076904297,0.45,13317.807340025902,0.5959149467591764,0.2040108067491036,0.07789083333332252,16.708919121734297,0.38402283965555356,0.009886527777776405,RC 160
226.0,7176908.5,49.993587718303296,48.91842643518518,130.9519500732422,0.45,16588.63522195816,0.598861697530781,0.22779552300344058,0.010884861111109598,15.450045441912172,0.41120876247500043,0.008869305555554324,RC 160
143.0,7183279.5,53.15469597558933,55.14715861111111,130.4984130859375,0.45,15625.327441811562,0.5733591481480685,0.20197285427514555,0.02869444444444046,12.245117009449693,0.4218683124772081,0.0036224999999994968,RC 160
396.0,7163513.5,48.37013877586827,45.213237916666664,125.86611938476562,0.45,20476.308774232864,0.5839336766974497,0.22548486707896173,0.006965972222221254,11.123445247359644,0.44350014785361164,0.00526236111111038,RC 160
68.0,7189114.0,53.57298077001716,59.143843194444436,131.06919860839844,0.45,13629.99824488163,0.6027875185184348,0.21711134114580316,0.027138055555551786,15.929939132851585,0.38864543723188727,0.007154999999999006,RC 160
43.0,7190955.5,54.024804033559825,60.69620777777777,131.08631896972656,0.45,12892.888511300087,0.6049619583332493,0.22455647569441325,0.03289986111110654,15.037513062812671,0.3905597437159358,0.006428055555554662,RC 160
235.0,7177334.5,51.67177621096689,50.86566787037037,130.4761962890625,0.45,16281.615888595581,0.619521374999914,0.2624205045572552,0.031643888888884496,15.126306559199557,0.4013866708903017,0.007834444444443357,RC 160
64.0,7189349.0,48.558238001294555,52.04241282407407,130.47592163085938,0.45,13223.665204167366,0.6116029668209026,0.21116530924476234,0.009210416666665387,9.938045441912175,0.4340209842002564,0.0030051388888884716,RC 160
212.0,7176987.5,48.769103674776524,49.704819398148146,130.4714813232422,0.45,17099.92454433441,0.5845805632715237,0.22397530164927443,0.008027916666665552,11.046677042801557,0.42730615166505886,0.008501388888887709,RC 160
136.0,7182175.0,47.4444522526931,44.325239444444435,130.39447021484375,0.45,15686.623907208443,0.5806989151233761,0.23742971245656425,0.006748055555554618,12.981240272373542,0.42813933397069287,0.006954999999999034,RC 160
49.0,7189114.0,53.93179562074016,55.99195416666666,130.55703735351562,0.45,13628.022631168365,0.5907885509258438,0.2260282177734061,0.024325833333329955,20.549321011673154,0.36482735712993347,0.018111527777775263,RC 160
182.0,7181073.0,51.09446827306593,51.37481416666666,130.4771728515625,0.45,15530.599521517754,0.6053952199073233,0.22796840603295443,0.008861805555554325,11.266981100611455,0.42935395192567544,0.008808055555554332,RC 160
187.0,7181169.0,50.863816360647796,51.835196435185175,130.98915100097656,0.45,15562.575136423111,0.6041315478394222,0.2325706716579538,0.008526666666665482,12.6729100889383,0.41463452960157465,0.00949249999999868,RC 160
290.0,7173141.5,45.67679860109467,39.61188203703704,130.7995147705078,0.45,17800.88917505741,0.5799843016974503,0.25556859429249923,0.00486555555555488,10.224606170094495,0.45440822176714524,0.0044759722222216,RC 160
97.0,7187691.0,52.047245147999895,55.52509800925926,129.5501251220703,0.45,13714.282515883446,0.5940475015431274,0.20828837673608216,0.012138194444442758,14.28261812117843,0.3921102153373854,0.0064512499999991035,RC 160
74.0,7188368.5,54.76279875355968,58.53059277777778,131.06936645507812,0.45,13730.809428215027,0.5996639814813982,0.21293777180986626,0.02628111111110746,16.364670233463034,0.3790677586259981,0.007871111111110017,RC 160
36.0,7190406.5,48.41685223538812,56.138697037037026,124.02130126953125,0.45,12809.06513786316,0.6137644483023839,0.2018799766709789,0.009604861111109777,6.681010005558643,0.45813590778059654,0.0010423611111109662,RC 160
62.0,7189920.0,53.495790418190275,60.00173541666666,130.56173706054688,0.45,13136.24385023117,0.5980253433641144,0.20527888020830481,0.02667152777777407,11.97499874930517,0.41017673748999567,0.0036943055555550422,RC 160
93.0,7188088.5,49.94237749548326,53.77244050925926,131.0106201171875,0.45,13550.78504228592,0.619007412036951,0.23151539442271088,0.010279722222220794,13.395763618677046,0.40354617634174056,0.006725277777776844,RC 160
212.0,7178572.0,48.04246419735029,49.661393981481474,130.96656799316406,0.45,16218.236165881157,0.6135546990739887,0.2630169585503107,0.006720972222221289,17.231801000555865,0.3865125480048259,0.008924583333332093,RC 160
22.0,7192854.0,48.18783561553347,62.9709137037037,131.0980682373047,0.45,12121.61225950718,0.6159633271604082,0.19152290147566783,0.022319027777774676,10.640907170650362,0.4114020697058369,0.004142916666666091,RC 160
105.0,7187612.0,48.322668124152955,52.57551231481481,130.99502563476562,0.45,13617.052067041397,0.6114667615739892,0.2388925580511821,0.007765972222221144,16.288387159533073,0.39120154972440474,0.010350833333331895,RC 160
5.0,7193932.0,61.15730847037864,80.82030300925926,131.25978088378906,0.45,11704.710676550865,0.619146912036951,0.1969230897352157,0.08883388888887654,20.09407712618121,0.352312292467522,0.016489444444442152,RC 160
8.0,7193869.0,57.3085494531082,79.93992087962961,131.24998474121094,0.45,11721.764499783516,0.5513601944443678,0.14028039008244578,0.08030972222221107,15.409262090050026,0.3589740723879721,0.009376805555554252,RC 160
25.0,7192095.5,52.389284166008,59.99617916666666,131.08753967285156,0.45,12389.61939907074,0.6093013804011499,0.23257909342444685,0.012879722222220433,16.11086270150084,0.37474865300105564,0.008478611111109932,RC 160
53.0,7190313.5,51.01320488865697,58.778770925925926,130.5706787109375,0.45,12890.060085058212,0.6095344567900388,0.21841592773434465,0.009395138888887584,15.756425792106725,0.3852179268413609,0.008027361111109996,RC 160
38.0,7190537.0,50.27412986851845,58.808320555555554,131.06808471679688,0.45,12912.846881866455,0.6095930570986808,0.22340712076819813,0.010528194444442982,14.586331573096166,0.39160991152011226,0.005265694444443713,RC 160
141.0,7182373.5,48.653068568386786,48.35083356481481,129.4508819580078,0.45,15329.964964747429,0.6179863009258401,0.27065865831159436,0.010754166666665173,14.192021261812117,0.39777468625698653,0.007935833333332231,RC 160
85.0,7188494.0,51.59217468067554,58.48089435185185,131.06393432617188,0.45,13524.483526706696,0.6082274645060884,0.22094219835066375,0.013144722222220396,15.014500138966094,0.3854858195537655,0.006856666666665714,RC 160
61.0,7190140.5,46.464115207283,55.8761037037037,131.026611328125,0.45,12901.20727288723,0.6193274745369509,0.20957807779945006,0.012988472222220418,12.146505280711503,0.40222939635022825,0.0033434722222217576,RC 160
126.0,7185002.5,48.9922020446773,52.24190527777777,128.49295043945312,0.45,14337.67651951313,0.6140071249999147,0.24252774088538298,0.005930277777776954,11.785489716509174,0.41465902193521437,0.006018888888888053,RC 160
96.0,7187806.5,53.22805144225614,60.73423731481481,131.1025848388672,0.45,13984.23077905178,0.6045518896604098,0.22192545518660112,0.01718152777777539,15.879306003335184,0.39119112015706,0.010317499999998567,RC 160
14.0,7193427.5,54.460414577764844,67.10838231481482,131.1443634033203,0.45,11938.433546304703,0.6063897615739898,0.19260561957462602,0.03625027777777274,18.435791828793775,0.3675651780828692,0.008876388888887655,RC 160
34.0,7191246.5,50.98515465031353,59.46948412037036,130.57806396484375,0.45,12751.976825714111,0.5525251304011578,0.18003016655813472,0.014689722222220182,13.010210255697608,0.3999998878031173,0.007186249999999002,RC 160
39.0,7190878.5,49.005121464728035,57.51750578703704,127.07560729980469,0.45,12747.60929441452,0.6120489575616435,0.22216976345483025,0.010872222222220711,12.889523346303502,0.40557359402542204,0.004261111111110519,RC 160
143.0,7185606.5,49.742811146521625,53.744984537037034,131.0228729248047,0.45,14264.421686291695,0.6105479266974461,0.2431896652560426,0.007947638888887784,19.023324207893275,0.38072447623255745,0.011218749999998442,RC 160
105.0,7187053.0,48.86944052506487,52.85055004629629,129.5097198486328,0.45,13618.44903767109,0.6082394976851008,0.2415651139322581,0.006744583333332397,16.018194135630907,0.3926578757941573,0.008313749999998845,RC 160
63.0,7190100.0,51.50124713583771,57.264275787037036,130.53480529785156,0.45,13181.179922580719,0.6030568171295458,0.22111608723955262,0.010990138888887361,12.987223040578101,0.40860163685412415,0.0037537499999994784,RC 160
74.0,7189422.0,50.59710669512021,58.50588134259258,130.57449340820312,0.45,13609.738358974457,0.5971742345678183,0.21275679524736626,0.009018472222220969,14.3196331295164,0.388327251438507,0.005205972222221499,RC 160
69.0,7189383.5,51.725362847640596,59.296667175925926,131.09803771972656,0.45,13157.055032491684,0.5934743811727571,0.20913314181854734,0.013183194444442613,12.45062812673708,0.3953367218282441,0.004928611111110427,RC 160
64.0,7188672.0,49.278474412928176,57.11419763888889,130.0411834716797,0.45,13481.831725358963,0.5911559691357204,0.19475733832462572,0.00892013888888765,5.622963729849917,0.4741681174326557,0.001663472222221991,RC 160
71.0,7188756.0,48.43161598855731,52.39435425925925,127.9900131225586,0.45,13519.93936908245,0.6126260138888038,0.2284473708767044,0.006162638888888032,12.348448860478046,0.3997070094220934,0.0027922222222218343,RC 160
55.0,7190464.5,49.99344165510578,58.68583379629629,129.59091186523438,0.45,12939.457053661346,0.6053757422838665,0.2201831906466708,0.010816805555554053,15.544335464146748,0.3744434609308514,0.004895277777777098,RC 160
53.0,7190883.0,50.92882779910955,57.68049300925926,130.57687377929688,0.45,12795.994070529938,0.6065864490739898,0.22708956217444762,0.009956249999998617,14.45331100611451,0.38227417031392363,0.007060277777776797,RC 160
48.0,7190379.0,51.259314173676394,60.749541666666666,131.1132049560547,0.45,12924.503736376762,0.6145973595678158,0.22272090223521213,0.011820694444442802,14.692353807670932,0.3830155658060859,0.006560138888887977,RC 160
30.0,7191799.0,51.32788409103324,58.58475328703704,131.0497589111328,0.45,12451.803164958954,0.6084538526233723,0.18592017252601584,0.018286388888886347,6.739684408004446,0.4484984728095528,0.0012255555555553852,RC 160
46.0,7190351.5,54.392743640979674,60.55320907407407,130.5979461669922,0.45,13127.314918994904,0.5959009899690529,0.19952491644962506,0.025158472222218727,9.803833935519734,0.425676283456045,0.0044781944444438225,RC 160
11.0,7192843.5,58.00950006264986,74.80720879629628,131.20814514160156,0.45,12187.972650289536,0.619964121913494,0.1994534103732362,0.07646124999998938,22.94981892718177,0.3356361159412278,0.014541111111109091,RC 160
75.0,7188633.5,51.358053570964586,56.91017930555555,131.05184936523438,0.45,13245.56469964981,0.609076267746829,0.23224199055986358,0.010299999999998569,16.787061839911065,0.37938322475090425,0.009616527777776442,RC 160
125.0,7186081.0,49.24645960387134,53.82354199074074,131.00563049316406,0.45,14097.041962504387,0.6174062739196673,0.2377755305989253,0.00789416666666557,15.149512784880491,0.38887901974775474,0.007307638888887874,RC 160
59.0,7190003.5,51.70840998640813,59.41166564814814,130.6007537841797,0.45,13076.971772313118,0.6138901350307789,0.20691524468313097,0.022133333333330257,15.671900917176208,0.36771093104045494,0.005246527777777049,RC 160
95.0,7185649.5,50.98191895604533,57.051822824074065,131.0561981201172,0.45,14464.73034119606,0.6104910540122609,0.23064667697479435,0.007978749999998891,19.481529877709843,0.3641506739631016,0.00986124999999863,RC 160
68.0,7188968.5,47.05906634112048,56.55125634259259,127.55926513671875,0.45,13672.24088537693,0.6227885354937406,0.20756657443573506,0.007563472222221171,14.04086798221234,0.37504177960709434,0.004577083333332697,RC 160
10.0,7193209.5,44.97851002496168,61.5101599074074,128.10633850097656,0.45,11901.203097939491,0.6297154483023817,0.1807804421657735,0.01113416666666512,10.808273624235687,0.3886506382638021,0.004571527777777143,RC 160
38.0,7190905.0,47.213170644720435,57.248683888888884,131.079345703125,0.45,12658.052945494652,0.6258894652776908,0.21569988715274782,0.015389444444442306,20.230277237354088,0.3349913517338608,0.00821736111110997,RC 160
42.0,7191278.0,51.70523622443686,60.18026148148147,129.11404418945312,0.45,12666.881372570992,0.6213502631171977,0.22452399685326743,0.012409722222220499,18.2237158143413,0.36355600554286815,0.008910833333332096,RC 160
64.0,7189114.5,50.08902182504994,59.03091986111111,130.5826873779297,0.45,13463.530208945274,0.6093639467591746,0.2089392876518807,0.012286527777776071,12.334882990550305,0.4028350586158939,0.003281666666666211,RC 160
70.0,7188822.5,53.27197164210293,58.97846277777777,131.1001739501953,0.45,13566.265269875526,0.5989608155863365,0.22174830512149699,0.026099999999996373,22.028495692051138,0.35012595357132625,0.01571208333333115,RC 160
99.0,7187519.5,47.62530662416084,56.35362125,130.55593872070312,0.45,13912.431790828705,0.6252562229937404,0.22702095214840595,0.009031249999998745,20.232768621456366,0.3421123994586824,0.008795694444443223,RC 160
5.0,7193773.0,55.83511847853441,83.35915555555555,131.25228881835938,0.45,11819.705624341965,0.5082934529320281,0.13612888671873108,0.07360374999998978,23.23363146192329,0.34208515128161926,0.017309166666664263,RC 160
30.0,7192702.5,48.72944969373469,61.73759365740741,131.0926971435547,0.45,12164.340180635452,0.6172187723764574,0.19586818576386167,0.008865833333332102,15.934382990550304,0.37746066327107325,0.010122083333331927,RC 160
86.0,7189574.5,50.74011177872737,60.21666041666666,131.06382751464844,0.45,13250.736271262169,0.6163342638888033,0.21065100802948464,0.011339861111109536,18.508168287937742,0.36807152757619627,0.011756805555553923,RC 160
51.0,7190501.5,52.12754305799413,61.99860749999999,129.6046142578125,0.45,12795.43266916275,0.6098393996912732,0.20082095865882627,0.018321249999997454,21.561176070038915,0.35589480326744044,0.012729166666664899,RC 160
83.0,7189121.0,50.684675136125314,59.6672674074074,130.5749969482422,0.45,13266.43475663662,0.6083378256171994,0.2002435329860833,0.009175277777776504,22.516219288493613,0.35429135703208287,0.015281527777775654,RC 160
41.0,7191123.5,50.79831102463011,60.702022129629626,131.08905029296875,0.45,12915.00626206398,0.6041316165122618,0.2056026188150756,0.011101944444442902,19.257065453029465,0.3701893605330124,0.011120416666665122,RC 160
64.0,7190203.5,49.46952010728487,59.380029629629625,131.07933044433594,0.45,13106.226605653763,0.6137212276233716,0.1930514605034454,0.00912638888888762,16.33871956642579,0.37488424258267994,0.008556666666665477,RC 160
52.0,7190960.5,47.958990321916396,59.00773504629629,131.06454467773438,0.45,12523.844794392586,0.6285319760801596,0.19878736056854876,0.00803166666666555,13.229430377987772,0.3972528221706891,0.008077083333332211,RC 160
37.0,7191920.0,49.95285129246682,59.39275819444444,131.07835388183594,0.45,12379.484403848648,0.6198744398147287,0.21688281141490043,0.010701944444442958,20.107582128960537,0.35558798158377686,0.012941944444442646,RC 160
24.0,7192723.5,50.91495692135853,65.57731287037036,131.14573669433594,0.45,12014.457931160927,0.6077606736110266,0.19555711480032006,0.018249999999997466,16.71648346303502,0.3566565491640423,0.011075277777776239,RC 160
50.0,7190726.0,49.76419649871445,61.39498643518518,131.10260009765625,0.45,12687.50878918171,0.6006336172838672,0.20185208875865251,0.009259861111109824,20.12193565869928,0.3663949082718163,0.013067083333331519,RC 160
3.0,7193925.5,57.52391756944887,83.16545657407407,131.26568603515625,0.45,11738.409160971642,0.6075528487653478,0.14972137369789587,0.07741888888887813,24.431807809894387,0.3195009643666308,0.01643208333333105,RC 160
63.0,7189695.0,54.010724788144174,63.18268324074074,131.11614990234375,0.45,13177.498683452606,0.6126324266974458,0.20752758897566562,0.019476249999997294,19.40842468037799,0.35329723049742695,0.00986374999999863,RC 160
45.0,7191234.5,53.40367152248903,63.72586037037036,131.13568115234375,0.45,12560.271200537682,0.6113614151233718,0.21320353624128982,0.018705972222219622,22.119609088382425,0.3469714344016127,0.017195555555553167,RC 160
69.0,7189824.5,51.09199572112987,60.59230513888889,131.0875701904297,0.45,12976.427617073059,0.604614711419669,0.20924054958764454,0.012203333333331639,18.070252084491386,0.37675951597003243,0.011791111111109472,RC 160
36.0,7191739.5,49.224248463727996,59.45641268518518,131.08135986328125,0.45,12409.986930251122,0.6157166296295441,0.20480626519094378,0.009407361111109805,14.25069927737632,0.3756600419158581,0.009256388888887603,RC 160
60.0,7190807.5,54.07581279841181,68.5750599537037,131.18130493164062,0.45,12993.599188804626,0.5967809915122628,0.18346517632375922,0.028770972222218225,24.827928571428572,0.33974333656177774,0.022865833333330157,RC 160
1.0,7193982.5,58.78719094103935,86.88229324074074,131.28759765625,0.45,11715.095452666283,0.6193579953702842,0.14762841525605588,0.08738166666665453,28.75701695386325,0.29635915025357623,0.02215166666666359,RC 160
150.0,7184662.0,49.0544494546445,59.12117217592592,131.0810089111328,0.45,14756.335460305214,0.6210653788579384,0.18519636338973122,0.008256805555554409,18.3452085881045,0.36956405243894286,0.010846944444442938,RC 160
24.0,7192207.0,51.90492030267533,65.29451949074074,131.15118408203125,0.45,12472.73923754692,0.6060775478394219,0.18683176215275182,0.01297597222222042,29.922203029460807,0.31646792212917324,0.019857361111108352,RC 160
39.0,7191169.0,46.08008309688905,55.97942277777778,131.0517120361328,0.45,12752.04283964634,0.5826321921295486,0.18116496419268316,0.01410013888888693,18.43617370761534,0.35525895763263005,0.009222777777776496,RC 160
90.0,7188824.0,49.77407177092973,61.322232361111105,131.09730529785156,0.45,13404.057119727135,0.6074759567900391,0.17859677842879462,0.01155555555555395,17.87002445803224,0.36712431144379487,0.009464027777776463,RC 160
113.0,7188002.5,45.367381902119156,54.708196018518514,131.0166778564453,0.45,13683.294707298279,0.6007139128085586,0.1765917534721977,0.02597513888888528,14.557550166759311,0.38169639062683924,0.0084740277777766,RC 160
187.0,7183750.5,46.989725921338845,50.321192314814816,130.466796875,0.45,15036.84216105938,0.5839069421295485,0.1992952484808751,0.010779583333331837,15.434938160088933,0.3896020741563504,0.005548472222221452,RC 160
147.0,7186332.0,51.280322960516266,58.95156819444444,131.07830810546875,0.45,14520.761866211891,0.5825004575616475,0.19109119086368873,0.011599999999998388,25.541813785436354,0.33067801712185724,0.014962083333331254,RC 160
93.0,7188583.5,51.17662063018201,60.826279907407404,131.09512329101562,0.45,13304.535262346268,0.5979471080246083,0.19274055772566767,0.012129027777776092,18.964102001111733,0.3651776764681695,0.010439722222220772,RC 160
30.0,7192184.5,44.193187184522124,49.24533689814814,130.96298217773438,0.45,12314.104679942131,0.6483341296295396,0.24118834309892484,0.026644027777774075,28.276099916620346,0.2897528104998619,0.006586805555554641,RC 440
3.0,7193991.0,49.37508656518383,67.58381472222221,131.14666748046875,0.45,11675.882249474525,0.6510548148147244,0.19876141221785434,0.03524138888888399,34.41325972762645,0.25989229451709817,0.012187499999998307,RC 440
15.0,7191913.0,42.99415295605098,49.625074212962964,130.96908569335938,0.45,12564.0285602808,0.6452165601850955,0.19996537868920833,0.018924722222219595,25.083333379655365,0.32299550883853695,0.007365555555554532,RC 440
21.0,7192573.5,36.895488312047334,42.106825833333325,127.84642028808594,0.45,12250.388951539993,0.6562371157406496,0.22785651909719057,0.015888333333331128,17.351616870483603,0.3473695997713858,0.002080833333333044,RC 440
30.0,7191290.5,38.37699406743985,42.241023750000004,130.3346710205078,0.45,12595.810304641724,0.62948234490732,0.17163715603296226,0.017252777777775383,15.491605753196223,0.36820286479629183,0.002092499999999709,RC 440
39.0,7191963.5,40.62113087378756,48.14559166666666,130.93618774414062,0.45,12555.182888150215,0.6435043248455896,0.2043494064669855,0.021531805555552563,25.566909949972214,0.29874367452783773,0.0033490277777773127,RC 440
27.0,7192616.5,46.72806806068141,61.66343824074073,131.09690856933594,0.45,12142.707711935043,0.6480668387344778,0.18999749782983472,0.03139749999999564,36.87291008893829,0.2618193492068265,0.0124034722222205,RC 440
2.0,7194162.0,49.77758229276027,78.12324782407406,131.2206573486328,0.45,11607.798989534378,0.6420759336418861,0.1784052853732391,0.02568013888888532,44.55263493607559,0.22708893472495711,0.01723333333333094,RC 440
32.0,7190422.5,37.79424923442258,47.609860787037036,128.40780639648438,0.45,13073.113907694817,0.6299578086418878,0.20276407660587462,0.013669305555553657,18.956006531406338,0.3600684123501873,0.004927499999999315,RC 440
46.0,7187868.0,35.81482827141459,39.06505898148148,130.31614685058594,0.45,13757.9393709898,0.6206764830246051,0.26134754231767204,0.006125277777776927,20.378860200111173,0.3426799389818216,0.0033448611111106465,RC 440
